timestamp,pm10,pm25,no2,o3,co,temperature,humidity,wind_speed,pressure
2026-01-08 00:00:00,224.4,221.2,64.1,14.0,2708.0,6.9,96,1.3,995.2
2026-01-08 01:00:00,210.9,208.2,62.2,13.0,2728.0,7.0,98,1.6,995.6
2026-01-08 02:00:00,209.5,205.4,59.4,13.0,2832.0,6.8,99,2.6,996.5
2026-01-08 03:00:00,209.1,204.9,55.6,21.0,2837.0,7.0,98,3.8,997.4
2026-01-08 04:00:00,205.8,201.2,50.7,43.0,2640.0,7.9,97,3.8,998.0
2026-01-08 05:00:00,190.9,185.8,44.7,73.0,2345.0,9.1,97,4.0,998.5
2026-01-08 06:00:00,181.1,176.5,38.4,104.0,2075.0,9.7,90,4.2,999.0
2026-01-08 07:00:00,155.5,150.4,28.1,141.0,1780.0,11.2,84,2.8,998.5
2026-01-08 08:00:00,137.4,132.2,17.5,179.0,1511.0,12.8,77,2.3,997.5
2026-01-08 09:00:00,123.9,118.5,17.3,197.0,1546.0,13.5,75,2.2,996.6
2026-01-08 10:00:00,115.5,110.1,35.0,183.0,1977.0,13.7,73,1.6,995.7
2026-01-08 11:00:00,116.4,111.5,63.1,149.0,2713.0,13.6,73,1.6,995.1
2026-01-08 12:00:00,137.8,131.3,80.3,74.0,3758.0,10.9,84,1.4,995.1
2026-01-08 13:00:00,172.8,166.2,87.8,60.0,5561.0,9.8,86,0.2,995.0
2026-01-08 14:00:00,207.2,200.2,98.2,40.0,7673.0,8.7,91,2.1,995.1
2026-01-08 15:00:00,237.5,230.5,106.5,23.0,8756.0,7.6,94,3.5,995.2
2026-01-08 16:00:00,259.8,253.3,111.2,12.0,7947.0,6.7,96,3.3,995.2
2026-01-08 17:00:00,272.9,266.4,113.9,5.0,6109.0,6.0,99,3.8,995.1
2026-01-08 18:00:00,257.0,250.5,114.2,0.0,4495.0,6.6,100,3.1,995.5
2026-01-08 19:00:00,232.4,225.8,111.6,0.0,3518.0,6.9,100,2.8,995.1
2026-01-08 20:00:00,219.8,212.8,106.8,0.0,2765.0,6.9,99,2.8,995.3
2026-01-08 21:00:00,215.6,208.6,101.2,0.0,2254.0,7.3,100,4.2,995.4
2026-01-08 22:00:00,210.5,203.5,95.6,1.0,2066.0,7.7,99,4.0,995.5
2026-01-08 23:00:00,206.8,199.8,89.3,2.0,2120.0,7.6,99,3.1,995.1
2026-01-09 00:00:00,208.2,203.0,45.3,19.0,2192.0,5.8,100,3.1,995.3
2026-01-09 01:00:00,203.0,199.8,44.2,12.0,2240.0,5.7,97,2.4,995.6
2026-01-09 02:00:00,203.0,200.7,42.7,4.0,2307.0,5.8,98,2.9,996.5
2026-01-09 03:00:00,202.1,200.7,41.3,6.0,2295.0,6.1,99,3.5,997.0
2026-01-09 04:00:00,170.0,169.0,41.0,24.0,2132.0,6.9,98,3.3,997.7
2026-01-09 05:00:00,139.7,137.8,40.9,53.0,1890.0,8.0,96,3.5,998.3
2026-01-09 06:00:00,143.0,138.8,38.2,84.0,1692.0,8.4,92,3.3,998.8
2026-01-09 07:00:00,122.0,116.9,28.4,122.0,1550.0,9.6,86,2.4,998.2
2026-01-09 08:00:00,105.0,99.7,16.1,163.0,1450.0,11.3,77,0.8,997.7
2026-01-09 09:00:00,91.5,86.4,12.5,183.0,1477.0,12.1,74,1.5,996.9
2026-01-09 10:00:00,84.5,79.6,24.9,168.0,1715.0,12.5,74,2.2,996.2
2026-01-09 11:00:00,84.8,80.1,46.0,132.0,2079.0,12.3,74,2.4,995.9
2026-01-09 12:00:00,108.3,103.4,55.5,97.0,2394.0,11.3,80,1.1,995.5
2026-01-09 13:00:00,128.1,123.4,64.6,81.0,2630.0,9.8,84,3.4,995.3
2026-01-09 14:00:00,137.4,133.6,77.0,58.0,2817.0,8.9,86,4.7,995.2
2026-01-09 15:00:00,144.4,140.6,85.3,41.0,2875.0,8.2,86,5.2,995.4
2026-01-09 16:00:00,151.8,148.1,85.5,34.0,2709.0,7.6,87,5.3,995.4
2026-01-09 17:00:00,163.9,160.7,81.6,32.0,2413.0,7.1,89,5.3,995.2
2026-01-09 18:00:00,177.0,173.7,77.9,30.0,2186.0,6.5,95,5.4,995.0
2026-01-09 19:00:00,184.4,181.1,77.1,24.0,2129.0,6.4,95,5.0,994.6
2026-01-09 20:00:00,189.1,185.8,76.5,18.0,2140.0,5.9,96,4.6,994.3
2026-01-09 21:00:00,192.8,189.5,73.1,16.0,2116.0,5.4,97,4.4,994.3
2026-01-09 22:00:00,195.6,192.3,62.6,23.0,1922.0,4.9,98,4.1,994.1
2026-01-09 23:00:00,191.4,188.6,49.1,34.0,1692.0,4.5,100,5.2,993.4
2026-01-10 00:00:00,167.6,164.8,44.0,48.0,1725.0,4.6,99,5.1,993.9
2026-01-10 01:00:00,157.4,154.6,48.6,39.0,2340.0,4.2,99,5.2,994.2
2026-01-10 02:00:00,169.5,166.7,54.6,29.0,3219.0,4.1,98,4.2,994.6
2026-01-10 03:00:00,188.1,185.8,56.0,35.0,3705.0,4.6,95,3.9,994.8
2026-01-10 04:00:00,187.7,185.8,48.9,72.0,3428.0,5.0,95,1.7,995.5
2026-01-10 05:00:00,179.3,177.9,37.1,126.0,2758.0,6.6,97,2.2,996.0
2026-01-10 06:00:00,150.4,148.5,26.8,168.0,2149.0,7.8,90,5.7,996.5
2026-01-10 07:00:00,113.2,111.3,16.8,190.0,1700.0,10.3,82,4.2,995.9
2026-01-10 08:00:00,94.1,91.7,8.3,199.0,1313.0,11.7,76,4.4,995.0
2026-01-10 09:00:00,84.8,82.2,9.9,194.0,1146.0,12.5,71,3.8,994.4
2026-01-10 10:00:00,79.4,76.6,29.6,166.0,1323.0,12.8,69,4.0,994.0
2026-01-10 11:00:00,82.4,80.1,59.6,123.0,1721.0,12.5,70,4.7,993.9
2026-01-10 12:00:00,109.9,107.3,71.8,84.0,2129.0,10.1,84,3.5,993.9
2026-01-10 13:00:00,131.8,129.5,80.5,67.0,2536.0,8.9,86,4.0,994.2
2026-01-10 14:00:00,143.9,141.6,92.3,44.0,2953.0,8.3,87,4.8,994.7
2026-01-10 15:00:00,154.6,152.3,99.9,27.0,3204.0,7.7,88,5.5,994.7
2026-01-10 16:00:00,163.9,161.6,101.1,20.0,3200.0,7.1,90,5.5,995.3
2026-01-10 17:00:00,171.8,169.5,98.2,18.0,3031.0,6.6,92,5.7,995.5
2026-01-10 18:00:00,181.6,179.3,90.6,21.0,2787.0,6.1,96,5.2,995.7
2026-01-10 19:00:00,183.5,182.1,75.1,31.0,2428.0,5.5,96,5.4,995.8
2026-01-10 20:00:00,170.9,169.0,54.9,45.0,1994.0,5.6,95,6.1,996.0
2026-01-10 21:00:00,156.9,155.5,38.9,56.0,1701.0,4.7,96,6.2,995.9
2026-01-10 22:00:00,148.5,147.1,29.3,60.0,1617.0,4.1,97,5.9,995.9
2026-01-10 23:00:00,145.8,144.4,24.0,60.0,1674.0,3.8,97,3.8,995.3
2026-01-11 00:00:00,165.3,163.4,34.7,51.0,1878.0,3.7,100,4.4,995.4
2026-01-11 01:00:00,174.6,173.2,47.9,37.0,2381.0,3.5,100,1.3,995.7
2026-01-11 02:00:00,200.2,198.8,65.4,19.0,3032.0,3.4,99,2.4,996.1
2026-01-11 03:00:00,216.5,214.7,73.1,20.0,3382.0,4.3,95,4.5,997.0
2026-01-11 04:00:00,172.3,171.4,61.6,55.0,3166.0,5.4,97,4.9,998.5
2026-01-11 05:00:00,146.7,145.8,40.3,109.0,2649.0,7.3,95,2.2,999.4
2026-01-11 06:00:00,119.0,117.8,23.3,154.0,2186.0,9.1,84,4.0,999.4
2026-01-11 07:00:00,102.2,100.8,14.2,183.0,1851.0,10.8,78,4.5,998.9
2026-01-11 08:00:00,94.5,93.1,9.3,203.0,1569.0,12.0,74,4.7,997.7
2026-01-11 09:00:00,88.9,87.8,11.8,206.0,1465.0,12.7,72,6.3,997.1
2026-01-11 10:00:00,85.4,84.1,26.3,182.0,1657.0,13.0,71,5.5,996.4
2026-01-11 11:00:00,89.2,88.2,48.3,141.0,2026.0,12.6,74,5.4,995.9
2026-01-11 12:00:00,105.7,104.8,67.2,104.0,2344.0,10.7,83,3.9,995.4
2026-01-11 13:00:00,123.9,122.9,81.0,78.0,2548.0,9.4,85,4.7,995.7
2026-01-11 14:00:00,135.5,134.6,91.7,56.0,2699.0,8.9,86,3.6,995.6
2026-01-11 15:00:00,143.0,141.6,94.7,43.0,2755.0,8.1,88,3.8,995.6
2026-01-11 16:00:00,147.1,146.2,85.4,44.0,2661.0,7.5,90,3.6,995.5
2026-01-11 17:00:00,150.9,149.9,68.5,53.0,2471.0,6.7,93,3.6,995.3
2026-01-11 18:00:00,152.3,151.3,53.3,61.0,2305.0,6.2,92,6.0,995.7
2026-01-11 19:00:00,148.5,147.6,42.5,64.0,2195.0,5.5,93,4.9,995.0
2026-01-11 20:00:00,145.8,144.8,33.3,66.0,2109.0,5.1,94,5.4,994.6
2026-01-11 21:00:00,143.4,142.5,26.9,66.0,2068.0,4.9,94,4.3,994.4
2026-01-11 22:00:00,141.1,140.2,23.3,63.0,1984.0,4.9,94,3.7,994.3
2026-01-11 23:00:00,140.6,139.7,22.4,59.0,1945.0,4.9,94,3.2,993.8
2026-01-12 00:00:00,145.3,144.4,19.8,71.0,2231.0,4.6,97,1.9,993.6
2026-01-12 01:00:00,154.6,153.2,35.5,52.0,3252.0,4.1,100,2.3,994.1
2026-01-12 02:00:00,173.7,172.3,56.6,28.0,4599.0,3.7,100,3.2,994.3
2026-01-12 03:00:00,195.1,193.7,68.3,22.0,5328.0,4.6,99,4.0,994.7
2026-01-12 04:00:00,179.3,178.3,61.9,48.0,4871.0,6.1,98,1.8,995.9
2026-01-12 05:00:00,162.5,161.1,46.0,92.0,3795.0,8.5,90,1.2,996.6
2026-01-12 06:00:00,143.4,142.0,32.2,131.0,2860.0,9.7,82,2.2,997.8
2026-01-12 07:00:00,122.0,120.6,20.9,162.0,2208.0,11.4,77,1.9,997.1
2026-01-12 08:00:00,105.7,104.5,11.6,188.0,1697.0,12.8,72,2.2,996.5
2026-01-12 09:00:00,96.4,95.2,14.3,194.0,1656.0,13.7,68,1.4,995.7
2026-01-12 10:00:00,93.4,92.4,38.1,167.0,2287.0,14.0,67,0.4,995.2
2026-01-12 11:00:00,102.0,101.0,73.8,121.0,3388.0,13.7,69,1.7,994.7
2026-01-12 12:00:00,136.0,135.0,78.2,98.0,4683.0,11.4,79,3.9,994.9
2026-01-12 13:00:00,167.6,166.2,98.1,69.0,6307.0,9.8,84,4.2,995.1
2026-01-12 14:00:00,200.7,199.3,125.2,29.0,8126.0,8.6,88,4.3,995.6
2026-01-12 15:00:00,229.1,227.7,142.7,0.0,9460.0,7.9,91,3.8,996.0
2026-01-12 16:00:00,240.3,238.0,141.4,0.0,10034.0,7.2,94,2.3,996.5
2026-01-12 17:00:00,245.9,243.1,130.5,0.0,10125.0,6.7,96,1.0,996.9
2026-01-12 18:00:00,251.5,246.8,120.3,0.0,9881.0,6.5,97,2.2,997.3
2026-01-12 19:00:00,246.8,241.2,114.4,0.0,9184.0,6.1,98,1.5,997.0
2026-01-12 20:00:00,239.3,234.7,109.2,0.0,8152.0,5.5,100,2.2,996.8
2026-01-12 21:00:00,233.8,229.1,104.0,1.0,7294.0,5.0,100,2.9,996.6
2026-01-12 22:00:00,228.6,224.4,98.3,2.0,6826.0,4.7,100,2.7,996.3
2026-01-12 23:00:00,224.9,221.2,92.8,3.0,6533.0,4.7,99,1.8,995.7
2026-01-13 00:00:00,219.8,218.4,84.5,0.0,6269.0,4.3,99,1.1,995.6
2026-01-13 01:00:00,228.2,226.3,81.7,0.0,6027.0,3.9,99,1.3,995.6
2026-01-13 02:00:00,257.0,253.3,77.5,0.0,5816.0,4.2,99,1.1,996.2
2026-01-13 03:00:00,308.3,307.3,71.2,4.0,5518.0,4.7,97,0.6,996.7
2026-01-13 04:00:00,316.6,315.7,61.8,46.0,5080.0,5.7,97,1.5,997.2
2026-01-13 05:00:00,245.9,244.9,50.3,105.0,4556.0,6.9,98,2.1,997.8
2026-01-13 06:00:00,161.6,160.2,39.6,153.0,3983.0,8.2,93,1.9,997.9
2026-01-13 07:00:00,132.7,131.3,27.6,185.0,3227.0,10.9,84,1.4,997.0
2026-01-13 08:00:00,118.7,117.8,16.3,207.0,2424.0,12.5,77,2.7,995.6
2026-01-13 09:00:00,110.4,109.4,14.8,210.0,2016.0,13.5,72,3.4,994.7
2026-01-13 10:00:00,104.3,103.6,30.2,184.0,2179.0,13.8,71,3.5,993.9
2026-01-13 11:00:00,106.9,106.4,55.4,138.0,2738.0,13.5,73,3.5,993.2
2026-01-13 12:00:00,165.3,163.9,77.7,103.0,3612.0,11.5,81,0.4,992.8
2026-01-13 13:00:00,190.9,189.5,91.9,80.0,5184.0,10.3,84,0.4,992.7
2026-01-13 14:00:00,222.6,221.7,111.4,48.0,7071.0,9.7,87,0.4,992.8
2026-01-13 15:00:00,257.0,255.2,125.9,22.0,8047.0,9.1,90,0.9,992.5
2026-01-13 16:00:00,284.1,283.1,132.6,8.0,7325.0,8.4,92,1.9,992.5
2026-01-13 17:00:00,301.7,300.8,134.3,0.0,5691.0,7.8,94,3.4,992.2
2026-01-13 18:00:00,299.0,297.1,128.8,0.0,4276.0,7.3,95,4.6,992.3
2026-01-13 19:00:00,268.2,266.4,111.9,10.0,3459.0,7.0,96,5.1,992.0
2026-01-13 20:00:00,239.3,238.4,87.9,28.0,2861.0,6.8,97,4.3,991.4
2026-01-13 21:00:00,224.4,223.5,66.9,42.0,2479.0,6.4,97,2.9,991.4
2026-01-13 22:00:00,217.5,216.5,50.8,50.0,2329.0,5.8,100,1.5,990.9
2026-01-13 23:00:00,214.2,213.3,37.7,55.0,2396.0,5.4,100,1.4,990.4
2026-01-14 00:00:00,232.8,231.9,49.1,47.0,2624.0,5.0,100,1.7,990.5
2026-01-14 01:00:00,233.8,232.8,60.6,34.0,3143.0,4.8,98,0.8,990.7
2026-01-14 02:00:00,250.5,249.6,75.7,18.0,3824.0,4.9,96,0.3,991.0
2026-01-14 03:00:00,266.4,265.4,82.0,24.0,4228.0,4.8,96,0.2,991.4
2026-01-14 04:00:00,251.5,250.5,71.3,70.0,4134.0,5.7,99,1.6,992.2
2026-01-14 05:00:00,231.0,230.5,51.7,137.0,3763.0,7.5,95,1.8,993.0
2026-01-14 06:00:00,206.3,205.8,35.0,192.0,3339.0,7.9,93,1.0,993.0
2026-01-14 07:00:00,173.7,173.2,22.4,225.0,2797.0,10.8,85,1.5,992.6
2026-01-14 08:00:00,146.7,146.2,12.6,245.0,2203.0,12.5,78,1.6,991.5
2026-01-14 09:00:00,129.9,129.5,13.5,245.0,1979.0,13.6,74,1.8,990.8
2026-01-14 10:00:00,118.3,118.0,32.6,213.0,2373.0,14.1,72,2.1,990.3
2026-01-14 11:00:00,118.3,117.8,62.3,160.0,3138.0,13.8,73,2.5,989.9
2026-01-14 12:00:00,185.3,184.4,100.9,100.0,3955.0,12.0,77,1.7,989.7
2026-01-14 13:00:00,206.8,205.8,108.8,76.0,4896.0,10.8,78,1.5,990.1
2026-01-14 14:00:00,218.9,217.5,119.6,44.0,5890.0,9.5,83,2.7,990.4
2026-01-14 15:00:00,225.8,224.4,126.7,18.0,6402.0,8.0,90,3.8,990.8
2026-01-14 16:00:00,240.3,239.3,127.3,7.0,6060.0,7.1,94,4.0,991.1
2026-01-14 17:00:00,258.9,258.0,124.3,2.0,5237.0,6.5,96,3.4,991.3
2026-01-14 18:00:00,265.4,264.5,119.5,0.0,4517.0,6.3,100,3.9,991.6
2026-01-14 19:00:00,252.4,251.5,112.8,0.0,4093.0,5.9,100,3.9,991.7
2026-01-14 20:00:00,242.1,241.2,104.3,0.0,3773.0,5.5,100,2.7,991.4
2026-01-14 21:00:00,235.6,234.2,96.6,1.0,3564.0,5.1,99,2.0,991.1
2026-01-14 22:00:00,230.5,229.6,90.7,2.0,3450.0,4.9,98,1.3,990.9
2026-01-14 23:00:00,229.1,228.2,85.6,4.0,3446.0,4.8,98,0.9,990.9
2026-01-15 00:00:00,256.1,255.2,52.9,20.0,3607.0,4.8,98,1.6,991.0
2026-01-15 01:00:00,257.0,256.1,53.4,12.0,4049.0,5.1,99,0.6,991.4
2026-01-15 02:00:00,262.6,261.7,54.1,3.0,4656.0,5.2,96,1.0,991.6
2026-01-15 03:00:00,272.9,271.9,55.0,9.0,5135.0,5.8,90,1.5,992.0
2026-01-15 04:00:00,278.5,278.5,58.0,41.0,5456.0,6.7,97,1.5,992.7
2026-01-15 05:00:00,271.9,271.9,61.4,88.0,5649.0,7.6,92,0.9,993.3
2026-01-15 06:00:00,252.4,251.5,59.4,136.0,5515.0,7.8,99,1.5,993.9
2026-01-15 07:00:00,220.3,219.8,44.6,189.0,4742.0,10.1,93,1.0,993.8
2026-01-15 08:00:00,164.8,163.9,24.6,242.0,3642.0,12.6,84,1.4,992.7
2026-01-15 09:00:00,125.3,124.3,16.5,265.0,2955.0,14.1,76,1.2,991.4
2026-01-15 10:00:00,104.8,104.1,30.4,238.0,2923.0,14.7,73,2.2,990.8
2026-01-15 11:00:00,101.5,101.0,56.2,182.0,3303.0,14.5,73,2.9,990.5
2026-01-15 12:00:00,189.5,187.7,103.8,115.0,4104.0,11.9,83,2.6,990.2
2026-01-15 13:00:00,217.9,216.1,124.3,83.0,5693.0,10.6,86,1.9,990.2
2026-01-15 14:00:00,246.8,244.9,152.1,38.0,7704.0,10.2,86,0.4,990.6
2026-01-15 15:00:00,273.8,271.9,169.7,5.0,9046.0,9.0,91,1.3,990.7
2026-01-15 16:00:00,296.2,294.3,168.4,0.0,9117.0,7.6,96,2.7,990.9
2026-01-15 17:00:00,313.9,312.0,156.8,0.0,8520.0,6.8,99,2.6,991.1
2026-01-15 18:00:00,323.2,321.3,143.5,0.0,7971.0,5.6,100,1.8,991.2
2026-01-15 19:00:00,312.9,311.1,129.8,2.0,7790.0,4.2,100,1.3,990.8
2026-01-15 20:00:00,293.4,290.6,114.3,5.0,7657.0,3.8,99,1.5,990.3
2026-01-15 21:00:00,274.7,272.9,101.4,8.0,7335.0,3.9,99,1.8,990.1
2026-01-15 22:00:00,263.6,261.7,92.4,9.0,6576.0,4.4,100,1.3,989.6
2026-01-15 23:00:00,259.8,258.0,86.0,10.0,5628.0,4.2,99,1.3,989.1
2026-01-16 00:00:00,311.1,308.3,116.4,0.0,4995.0,4.5,98,1.6,989.5
2026-01-16 01:00:00,309.2,305.5,114.6,0.0,4970.0,4.9,99,1.7,989.6
2026-01-16 02:00:00,325.0,322.2,111.6,0.0,5259.0,4.7,99,2.8,989.8
2026-01-16 03:00:00,357.6,353.9,105.1,6.0,5491.0,5.2,97,3.8,990.4
2026-01-16 04:00:00,346.5,345.5,92.6,35.0,5593.0,6.7,96,4.5,991.3
2026-01-16 05:00:00,271.9,270.1,76.6,75.0,5636.0,7.3,96,3.1,991.6
2026-01-16 06:00:00,204.9,202.1,62.4,109.0,5464.0,8.6,99,2.2,992.5
2026-01-16 07:00:00,176.0,173.2,48.4,137.0,4850.0,10.9,92,2.6,991.9
2026-01-16 08:00:00,159.3,155.5,36.3,159.0,4020.0,12.6,87,2.6,991.4
2026-01-16 09:00:00,146.2,143.0,35.8,165.0,3498.0,13.6,83,3.3,990.3
2026-01-16 10:00:00,135.5,132.2,55.8,144.0,3526.0,13.9,82,4.2,989.7
2026-01-16 11:00:00,143.0,140.2,87.4,107.0,3861.0,13.7,83,4.3,989.4
2026-01-16 12:00:00,172.3,170.0,104.0,51.0,4306.0,12.6,89,0.5,989.0
2026-01-16 13:00:00,206.8,204.0,108.3,41.0,4882.0,11.5,91,1.6,989.0
2026-01-16 14:00:00,242.1,239.3,114.0,27.0,5568.0,10.2,95,2.9,989.2
2026-01-16 15:00:00,274.7,271.9,117.3,16.0,6094.0,8.9,98,4.6,988.9
2026-01-16 16:00:00,301.7,298.0,116.0,10.0,6423.0,7.9,100,4.7,989.0
2026-01-16 17:00:00,324.1,321.3,112.3,7.0,6593.0,7.1,100,4.8,988.9
2026-01-16 18:00:00,340.9,337.1,108.2,6.0,6450.0,7.3,100,4.8,989.2
2026-01-16 19:00:00,346.5,343.7,105.0,6.0,5809.0,7.4,100,5.9,989.3
2026-01-16 20:00:00,347.4,343.7,101.4,7.0,4855.0,6.9,99,4.6,989.0
2026-01-16 21:00:00,340.9,337.1,95.9,9.0,3987.0,6.7,100,4.9,988.7
2026-01-16 22:00:00,329.7,326.0,86.8,11.0,3282.0,5.7,100,2.7,988.5
2026-01-16 23:00:00,312.9,309.2,75.8,12.0,2662.0,5.7,100,4.0,988.4
2026-01-17 00:00:00,266.4,263.6,62.0,8.0,2295.0,5.7,99,5.1,988.7
2026-01-17 01:00:00,236.6,233.8,58.1,8.0,2345.0,5.3,99,3.9,989.2
2026-01-17 02:00:00,233.8,231.4,52.8,9.0,2648.0,5.3,100,3.3,989.7
2026-01-17 03:00:00,230.5,228.6,49.4,16.0,2879.0,5.4,100,4.0,989.9
2026-01-17 04:00:00,231.0,229.1,51.2,28.0,2930.0,6.5,97,4.3,990.8
2026-01-17 05:00:00,229.6,228.6,55.0,46.0,2909.0,8.2,95,4.4,991.5
2026-01-17 06:00:00,210.0,208.2,54.4,72.0,2813.0,10.2,93,2.9,992.0
2026-01-17 07:00:00,172.8,169.5,41.6,120.0,2497.0,12.9,85,2.7,991.3
2026-01-17 08:00:00,132.2,129.0,24.3,177.0,2106.0,14.9,77,2.2,990.2
2026-01-17 09:00:00,113.6,109.7,19.4,207.0,2075.0,16.2,72,2.7,989.3
2026-01-17 10:00:00,102.4,98.3,38.2,187.0,2718.0,16.7,69,3.1,988.6
2026-01-17 11:00:00,110.1,106.6,69.4,139.0,3720.0,16.4,72,3.2,987.8
2026-01-17 12:00:00,143.9,138.8,86.3,79.0,4572.0,14.9,80,2.0,987.4
2026-01-17 13:00:00,170.4,164.8,93.9,64.0,5118.0,13.0,86,4.1,987.3
2026-01-17 14:00:00,194.2,188.1,104.0,42.0,5514.0,11.7,89,5.2,987.4
2026-01-17 15:00:00,213.3,207.7,109.6,26.0,5718.0,10.7,91,4.2,987.2
2026-01-17 16:00:00,227.7,221.7,107.0,20.0,5703.0,9.6,95,5.0,987.3
2026-01-17 17:00:00,240.3,234.7,99.8,20.0,5496.0,8.9,98,5.3,987.1
2026-01-17 18:00:00,247.7,242.1,91.8,20.0,5134.0,8.3,99,4.0,987.0
2026-01-17 19:00:00,242.1,236.6,84.5,19.0,4537.0,8.0,99,2.9,986.7
2026-01-17 20:00:00,224.9,219.8,76.4,20.0,3785.0,7.2,100,1.9,986.3
2026-01-17 21:00:00,200.7,195.6,66.7,23.0,3161.0,6.2,100,2.4,985.9
2026-01-17 22:00:00,186.7,181.6,52.0,32.0,2748.0,4.6,100,5.8,985.7
2026-01-17 23:00:00,177.9,173.2,35.7,44.0,2461.0,5.4,100,5.8,985.4
2026-01-18 00:00:00,167.6,163.0,39.4,39.0,2332.0,6.2,98,3.5,985.3
2026-01-18 01:00:00,167.6,163.4,44.8,32.0,2446.0,6.2,96,2.7,985.5
2026-01-18 02:00:00,174.6,170.0,51.9,24.0,2718.0,5.8,96,2.6,986.3
2026-01-18 03:00:00,188.1,183.9,55.0,31.0,2918.0,6.0,100,2.7,987.3
2026-01-18 04:00:00,177.4,174.6,50.8,64.0,2963.0,7.0,98,2.1,988.3
2026-01-18 05:00:00,170.9,168.6,42.6,111.0,2937.0,8.6,98,2.3,989.2
2026-01-18 06:00:00,155.5,152.3,34.3,151.0,2859.0,10.6,93,1.1,989.0
2026-01-18 07:00:00,136.4,133.2,22.7,181.0,2578.0,13.9,85,1.1,988.4
2026-01-18 08:00:00,114.1,110.8,11.0,203.0,2245.0,16.2,76,1.1,987.5
2026-01-18 09:00:00,99.0,95.7,13.3,204.0,2336.0,17.5,69,1.4,986.9
2026-01-18 10:00:00,92.0,88.5,40.2,171.0,3058.0,18.0,66,1.0,986.4
2026-01-18 11:00:00,108.5,105.7,81.0,117.0,4203.0,17.8,67,0.9,986.3
2026-01-18 12:00:00,148.5,145.8,119.2,82.0,5633.0,16.4,74,1.4,985.9
2026-01-18 13:00:00,182.5,179.7,139.6,58.0,7698.0,14.4,82,3.9,986.2
2026-01-18 14:00:00,215.6,213.3,167.3,24.0,10046.0,13.0,89,3.9,986.8
2026-01-18 15:00:00,243.1,241.2,185.1,0.0,11482.0,12.0,92,2.0,987.3
2026-01-18 16:00:00,268.2,266.4,184.0,0.0,11318.0,11.0,95,1.8,987.8
2026-01-18 17:00:00,291.5,289.6,173.0,0.0,10242.0,9.8,100,3.1,987.9
2026-01-18 18:00:00,307.3,304.5,162.2,0.0,9118.0,9.7,99,3.1,988.2
2026-01-18 19:00:00,310.1,307.3,155.0,0.0,8243.0,9.3,100,4.0,988.4
2026-01-18 20:00:00,309.2,307.3,147.8,0.0,7321.0,8.9,100,4.7,988.3
2026-01-18 21:00:00,306.4,304.5,140.4,0.0,6331.0,8.3,100,4.0,988.3
2026-01-18 22:00:00,290.6,287.8,132.7,0.0,5060.0,7.8,99,4.3,988.2
2026-01-18 23:00:00,255.2,253.3,124.8,0.0,3721.0,7.0,99,3.2,988.1
2026-01-19 00:00:00,229.6,227.7,108.9,0.0,2930.0,6.8,100,2.7,988.3
2026-01-19 01:00:00,236.6,234.7,102.7,0.0,3133.0,6.5,99,3.8,988.9
2026-01-19 02:00:00,255.2,253.3,93.9,0.0,3883.0,6.3,95,3.8,989.4
2026-01-19 03:00:00,285.9,284.1,85.5,9.0,4457.0,7.2,95,5.7,990.0
2026-01-19 04:00:00,271.9,271.0,79.7,50.0,4604.0,7.9,94,4.0,990.8
2026-01-19 05:00:00,269.2,267.3,74.2,106.0,4575.0,9.3,96,2.7,991.4
2026-01-19 06:00:00,225.8,224.0,65.3,157.0,4396.0,11.6,99,2.7,991.7
2026-01-19 07:00:00,183.9,181.1,45.3,203.0,3921.0,14.5,88,2.1,991.5
2026-01-19 08:00:00,154.1,150.4,21.9,244.0,3295.0,16.9,78,1.5,990.7
2026-01-19 09:00:00,132.2,128.1,13.7,260.0,2986.0,18.3,70,0.3,990.0
2026-01-19 10:00:00,122.0,117.8,33.5,235.0,3269.0,18.8,66,1.1,989.6
2026-01-19 11:00:00,128.5,125.3,68.5,184.0,3868.0,18.7,66,1.9,989.4
2026-01-19 12:00:00,134.6,131.8,92.4,105.0,4418.0,17.4,72,1.6,988.7
2026-01-19 13:00:00,155.5,153.2,98.7,85.0,4860.0,15.3,80,3.4,988.6
2026-01-19 14:00:00,175.6,172.8,107.2,58.0,5253.0,13.8,85,4.9,988.9
2026-01-19 15:00:00,192.3,190.0,111.8,36.0,5406.0,12.7,88,5.0,989.3
2026-01-19 16:00:00,206.3,204.0,108.9,25.0,5151.0,11.9,90,4.9,989.3
2026-01-19 17:00:00,219.8,217.5,102.1,19.0,4656.0,11.2,92,3.6,989.4
2026-01-19 18:00:00,232.4,230.0,96.7,15.0,4234.0,11.3,93,1.5,989.4
2026-01-19 19:00:00,238.4,236.1,95.5,11.0,4045.0,10.7,96,1.8,989.2
2026-01-19 20:00:00,241.2,238.4,95.6,9.0,3929.0,10.0,98,2.5,989.2
2026-01-19 21:00:00,240.3,237.5,93.8,8.0,3717.0,9.5,98,4.0,988.9
2026-01-19 22:00:00,235.6,233.3,88.0,9.0,3221.0,9.1,96,5.9,988.8
2026-01-19 23:00:00,226.8,224.4,80.3,11.0,2629.0,9.1,96,6.7,988.4
2026-01-20 00:00:00,268.2,267.3,83.9,1.0,2331.0,7.3,100,4.0,988.6
2026-01-20 01:00:00,231.4,230.0,79.3,1.0,2595.0,7.1,100,5.4,989.0
